"lg" "pos1" "pos2" "ensembl_gene_id"
1 4494513 4498339 "ENSGACG00000007046"
19 8192146 8195255 "ENSGACG00000007047"
13 6102305 6134818 "ENSGACG00000007048"
10 9738420 9744125 "ENSGACG00000007049"
5 9264428 9273060 "ENSGACG00000007050"
20 7893417 7901499 "ENSGACG00000007051"
16 13954521 14009546 "ENSGACG00000007052"
1 4499549 4509058 "ENSGACG00000007053"
19 8197387 8201198 "ENSGACG00000007054"
17 5838760 5875319 "ENSGACG00000007055"
20 7903849 7906550 "ENSGACG00000007056"
5 9275177 9276600 "ENSGACG00000007057"
10 9745758 9746233 "ENSGACG00000007058"
5 9278734 9287043 "ENSGACG00000007059"
1 4511274 4515926 "ENSGACG00000007060"
20 7907013 7914161 "ENSGACG00000007061"
16 14075438 14081080 "ENSGACG00000007062"
11 3754217 3763483 "ENSGACG00000007063"
8 7826645 7851507 "ENSGACG00000007064"
20 7918797 7991098 "ENSGACG00000007065"
10 9790603 9794848 "ENSGACG00000007066"
12 9108774 9111828 "ENSGACG00000007067"
1 4543685 4582641 "ENSGACG00000007068"
10 9797087 9798840 "ENSGACG00000007069"
11 3766738 3767762 "ENSGACG00000007070"
1 4586161 4587852 "ENSGACG00000007071"
13 6148660 6159873 "ENSGACG00000007072"
11 3780329 3815730 "ENSGACG00000007073"
10 9802474 9803516 "ENSGACG00000007074"
5 9289261 9290722 "ENSGACG00000007075"
5 9291154 9292380 "ENSGACG00000007076"
12 9114925 9116176 "ENSGACG00000007077"
12 9128574 9130606 "ENSGACG00000007078"
20 8005644 8006609 "ENSGACG00000007079"
5 9294683 9296160 "ENSGACG00000007080"
20 8007982 8029147 "ENSGACG00000007081"
12 9133366 9138743 "ENSGACG00000007082"
5 9297831 9302148 "ENSGACG00000007083"
19 8203185 8208473 "ENSGACG00000007084"
10 9855277 9856578 "ENSGACG00000007085"
8 7865143 7913759 "ENSGACG00000007086"
20 8033471 8047247 "ENSGACG00000007087"
5 9306097 9310641 "ENSGACG00000007088"
15 4098829 4101439 "ENSGACG00000007089"
10 9860314 9861991 "ENSGACG00000007090"
19 8212248 8228341 "ENSGACG00000007091"
11 3817115 3822566 "ENSGACG00000007092"
1 4607682 4609548 "ENSGACG00000007093"
10 9866271 9869714 "ENSGACG00000007094"
1 4617503 4623965 "ENSGACG00000007095"
5 9314458 9316934 "ENSGACG00000007096"
18 5882534 5900659 "ENSGACG00000007097"
15 4102314 4105077 "ENSGACG00000007098"
20 8051405 8072121 "ENSGACG00000007099"
10 9880413 9881765 "ENSGACG00000007100"
1 4706529 4713986 "ENSGACG00000007101"
19 8235774 8239028 "ENSGACG00000007102"
13 6161549 6162520 "ENSGACG00000007103"
5 9319675 9322383 "ENSGACG00000007104"
12 9139147 9178752 "ENSGACG00000007105"
13 6163585 6182723 "ENSGACG00000007106"
18 5921092 5939907 "ENSGACG00000007107"
10 9889833 9891370 "ENSGACG00000007108"
19 8245706 8249730 "ENSGACG00000007109"
6 8247197 8256856 "ENSGACG00000007110"
13 6207431 6246104 "ENSGACG00000007111"
10 9895329 9897655 "ENSGACG00000007112"
5 9322739 9324840 "ENSGACG00000007113"
19 8264228 8283313 "ENSGACG00000007114"
12 9200660 9222533 "ENSGACG00000007115"
5 9329165 9333738 "ENSGACG00000007116"
1 4716822 4758126 "ENSGACG00000007117"
13 6248169 6250063 "ENSGACG00000007118"
16 14083784 14089085 "ENSGACG00000007119"
13 6250671 6263411 "ENSGACG00000007120"
12 9379063 9381278 "ENSGACG00000007121"
8 7921434 7960181 "ENSGACG00000007122"
10 9901356 9902621 "ENSGACG00000007123"
12 9383158 9387873 "ENSGACG00000007124"
1 4743905 4749468 "ENSGACG00000007125"
6 8258921 8266394 "ENSGACG00000007126"
13 6250713 6251647 "ENSGACG00000007127"
10 9906813 9908446 "ENSGACG00000007128"
13 6263495 6273128 "ENSGACG00000007129"
20 8083957 8088889 "ENSGACG00000007130"
11 3822820 3828609 "ENSGACG00000007131"
10 9914069 9915690 "ENSGACG00000007132"
19 8284458 8285248 "ENSGACG00000007133"
10 9924555 9926349 "ENSGACG00000007134"
19 8291130 8304200 "ENSGACG00000007135"
20 8090933 8091858 "ENSGACG00000007136"
16 14090263 14092620 "ENSGACG00000007137"
17 5912952 5961420 "ENSGACG00000007138"
6 8315400 8318182 "ENSGACG00000007139"
1 4766643 4768983 "ENSGACG00000007140"
20 8092601 8097603 "ENSGACG00000007141"
6 8321996 8323887 "ENSGACG00000007142"
11 3829828 3831589 "ENSGACG00000007143"
1 4772115 4783409 "ENSGACG00000007144"
8 7971478 7992100 "ENSGACG00000007145"
16 14092977 14114066 "ENSGACG00000007146"
18 5940376 5944823 "ENSGACG00000007147"
10 9934458 9936733 "ENSGACG00000007148"
11 3835876 3836883 "ENSGACG00000007149"
6 8326400 8342676 "ENSGACG00000007150"
20 8097910 8101241 "ENSGACG00000007151"
11 3837872 3838760 "ENSGACG00000007152"
19 8331786 8337633 "ENSGACG00000007153"
18 5955324 5956118 "ENSGACG00000007154"
10 9953828 9970376 "ENSGACG00000007155"
18 5964900 5978878 "ENSGACG00000007156"
11 3841627 3842385 "ENSGACG00000007157"
15 4106739 4108111 "ENSGACG00000007158"
15 4111444 4112235 "ENSGACG00000007159"
5 9362856 9371394 "ENSGACG00000007160"
1 4792948 4798955 "ENSGACG00000007161"
11 3854940 3856853 "ENSGACG00000007162"
20 8103321 8110851 "ENSGACG00000007163"
12 9389679 9395258 "ENSGACG00000007164"
15 4117556 4120614 "ENSGACG00000007165"
19 8338211 8342610 "ENSGACG00000007166"
13 6274308 6278227 "ENSGACG00000007167"
8 8001904 8007260 "ENSGACG00000007168"
18 5981997 5995689 "ENSGACG00000007169"
20 8113070 8118572 "ENSGACG00000007170"
1 4807095 4815196 "ENSGACG00000007171"
5 9383442 9386117 "ENSGACG00000007172"
11 3859451 3861046 "ENSGACG00000007173"
11 3866666 3879239 "ENSGACG00000007174"
6 8344779 8353481 "ENSGACG00000007175"
11 3901771 3906782 "ENSGACG00000007176"
1 4818207 4825298 "ENSGACG00000007177"
20 8120365 8122462 "ENSGACG00000007178"
15 4121202 4128497 "ENSGACG00000007179"
10 9970894 9986196 "ENSGACG00000007180"
1 5065629 5116913 "ENSGACG00000007181"
5 9421587 9424849 "ENSGACG00000007182"
8 8016467 8033959 "ENSGACG00000007183"
11 3924455 3925752 "ENSGACG00000007184"
19 8343322 8344697 "ENSGACG00000007185"
19 8353448 8410496 "ENSGACG00000007186"
18 5996708 6003331 "ENSGACG00000007187"
20 8122993 8124450 "ENSGACG00000007188"
6 8353733 8359634 "ENSGACG00000007189"
11 3935650 3936624 "ENSGACG00000007190"
13 6388723 6412091 "ENSGACG00000007191"
10 9990043 9992514 "ENSGACG00000007192"
11 3938577 3939402 "ENSGACG00000007193"
20 8125699 8127071 "ENSGACG00000007194"
20 8127161 8129030 "ENSGACG00000007195"
10 10002490 10015454 "ENSGACG00000007196"
11 3962795 4020708 "ENSGACG00000007197"
20 8131363 8132271 "ENSGACG00000007198"
20 8135878 8139500 "ENSGACG00000007199"
8 8049501 8059467 "ENSGACG00000007200"
13 6418541 6425813 "ENSGACG00000007201"
11 4044600 4046272 "ENSGACG00000007202"
10 10017623 10020112 "ENSGACG00000007203"
17 5974923 5990378 "ENSGACG00000007204"
12 9399255 9444414 "ENSGACG00000007205"
11 4053432 4056602 "ENSGACG00000007206"
8 8080206 8084699 "ENSGACG00000007207"
10 10032649 10043240 "ENSGACG00000007208"
18 6003673 6006372 "ENSGACG00000007209"
19 8434738 8438243 "ENSGACG00000007210"
15 4129200 4132227 "ENSGACG00000007211"
11 4060824 4062432 "ENSGACG00000007212"
6 8360953 8364894 "ENSGACG00000007213"
8 8091706 8095990 "ENSGACG00000007214"
18 6007157 6011538 "ENSGACG00000007215"
10 10044362 10046111 "ENSGACG00000007216"
5 9427298 9428558 "ENSGACG00000007217"
13 6430504 6435884 "ENSGACG00000007218"
10 10050041 10052813 "ENSGACG00000007219"
5 9430229 9431432 "ENSGACG00000007220"
15 4132392 4136857 "ENSGACG00000007221"
5 9435405 9438565 "ENSGACG00000007222"
10 10064896 10077129 "ENSGACG00000007223"
11 4063978 4068041 "ENSGACG00000007224"
20 8139823 8143249 "ENSGACG00000007225"
1 5136823 5139540 "ENSGACG00000007226"
5 9438717 9441147 "ENSGACG00000007227"
1 5162602 5168988 "ENSGACG00000007228"
12 9447476 9462683 "ENSGACG00000007229"
1 5186778 5192211 "ENSGACG00000007230"
10 10084118 10093871 "ENSGACG00000007231"
15 4137556 4147913 "ENSGACG00000007232"
11 4079772 4085940 "ENSGACG00000007233"
19 8440815 8448486 "ENSGACG00000007234"
5 9445205 9449418 "ENSGACG00000007235"
10 10095010 10099527 "ENSGACG00000007236"
11 4087743 4089047 "ENSGACG00000007237"
19 8457411 8459993 "ENSGACG00000007238"
5 9473672 9476294 "ENSGACG00000007239"
8 8096514 8100827 "ENSGACG00000007240"
15 4150772 4153424 "ENSGACG00000007241"
19 8462080 8465519 "ENSGACG00000007242"
11 4090226 4098101 "ENSGACG00000007243"
20 8145747 8158974 "ENSGACG00000007244"
5 9476331 9480586 "ENSGACG00000007245"
11 4105648 4107597 "ENSGACG00000007246"
19 8467771 8471342 "ENSGACG00000007247"
12 9463517 9469423 "ENSGACG00000007248"
8 8109111 8128099 "ENSGACG00000007249"
15 4153010 4157364 "ENSGACG00000007250"
10 10166847 10172167 "ENSGACG00000007251"
13 6469003 6473869 "ENSGACG00000007252"
20 8161131 8163697 "ENSGACG00000007253"
10 10176356 10191087 "ENSGACG00000007254"
6 8367394 8368248 "ENSGACG00000007255"
19 8479507 8504135 "ENSGACG00000007256"
6 8373107 8378306 "ENSGACG00000007257"
18 6012779 6017592 "ENSGACG00000007258"
11 4110066 4121736 "ENSGACG00000007259"
15 4158259 4161687 "ENSGACG00000007260"
20 8166206 8170734 "ENSGACG00000007261"
12 9469398 9472766 "ENSGACG00000007262"
8 8165344 8238725 "ENSGACG00000007263"
18 6019502 6062236 "ENSGACG00000007264"
17 6011722 6019549 "ENSGACG00000007265"
15 4161690 4170611 "ENSGACG00000007266"
1 5335913 5344736 "ENSGACG00000007267"
11 4123132 4133055 "ENSGACG00000007268"
20 8179876 8183655 "ENSGACG00000007269"
8 8208428 8335563 "ENSGACG00000007270"
8 8275586 8279961 "ENSGACG00000007271"
1 5357524 5359129 "ENSGACG00000007272"
11 4135940 4161685 "ENSGACG00000007273"
1 5408524 5408916 "ENSGACG00000007274"
13 6477409 6479774 "ENSGACG00000007275"
1 5465852 5488747 "ENSGACG00000007276"
18 6109801 6120188 "ENSGACG00000007277"
8 8284107 8315383 "ENSGACG00000007278"
13 6481565 6492571 "ENSGACG00000007279"
15 4171868 4184504 "ENSGACG00000007280"
19 8506584 8510931 "ENSGACG00000007281"
16 14116230 14118276 "ENSGACG00000007282"
11 4178066 4180224 "ENSGACG00000007283"
11 4182792 4185012 "ENSGACG00000007284"
6 8380250 8389516 "ENSGACG00000007285"
20 8195753 8203211 "ENSGACG00000007286"
11 4188779 4190941 "ENSGACG00000007287"
8 8334646 8346332 "ENSGACG00000007288"
16 14212373 14271881 "ENSGACG00000007289"
11 4190072 4192496 "ENSGACG00000007290"
19 8512308 8519905 "ENSGACG00000007291"
13 6495513 6503900 "ENSGACG00000007292"
10 10477197 10572975 "ENSGACG00000007293"
6 8396989 8398388 "ENSGACG00000007294"
12 9475785 9490702 "ENSGACG00000007295"
6 8400823 8410574 "ENSGACG00000007296"
17 6030347 6034963 "ENSGACG00000007297"
13 6510030 6515180 "ENSGACG00000007298"
16 14276402 14283641 "ENSGACG00000007299"
20 8215215 8218724 "ENSGACG00000007300"
15 4201461 4225812 "ENSGACG00000007301"
1 5496803 5535584 "ENSGACG00000007302"
12 9518567 9535307 "ENSGACG00000007303"
17 6031316 6034894 "ENSGACG00000007304"
15 4305132 4310010 "ENSGACG00000007305"
8 8358339 8358587 "ENSGACG00000007306"
17 6049812 6053179 "ENSGACG00000007307"
6 8412138 8417331 "ENSGACG00000007308"
8 8358318 8421180 "ENSGACG00000007309"
10 10630189 10664614 "ENSGACG00000007310"
17 6049825 6053843 "ENSGACG00000007311"
13 6517229 6517762 "ENSGACG00000007312"
12 9537811 9549763 "ENSGACG00000007313"
11 4200864 4202291 "ENSGACG00000007314"
13 6521306 6524043 "ENSGACG00000007315"
20 8225247 8229860 "ENSGACG00000007316"
6 8432419 8437658 "ENSGACG00000007317"
11 4217454 4220518 "ENSGACG00000007318"
18 6127300 6139306 "ENSGACG00000007319"
1 5512892 5515273 "ENSGACG00000007320"
13 6525599 6528384 "ENSGACG00000007321"
11 4225009 4226920 "ENSGACG00000007322"
16 14288131 14290745 "ENSGACG00000007323"
15 4311369 4312691 "ENSGACG00000007324"
12 9557119 9564709 "ENSGACG00000007325"
15 4313005 4314429 "ENSGACG00000007326"
13 6529980 6538168 "ENSGACG00000007327"
18 6208085 6214478 "ENSGACG00000007328"
15 4314140 4316787 "ENSGACG00000007329"
16 14313977 14322126 "ENSGACG00000007330"
6 8443463 8452120 "ENSGACG00000007331"
1 5537599 5542661 "ENSGACG00000007332"
17 6062940 6064520 "ENSGACG00000007333"
12 9601604 9603556 "ENSGACG00000007334"
16 14327128 14327835 "ENSGACG00000007335"
11 4227334 4233551 "ENSGACG00000007336"
16 14344974 14348217 "ENSGACG00000007337"
13 6541675 6546223 "ENSGACG00000007338"
17 6068440 6091442 "ENSGACG00000007339"
19 8520292 8520870 "ENSGACG00000007340"
19 8521976 8530683 "ENSGACG00000007341"
13 6570975 6572197 "ENSGACG00000007342"
10 10666995 10679875 "ENSGACG00000007343"
11 4234770 4240498 "ENSGACG00000007344"
13 6578598 6728935 "ENSGACG00000007345"
20 8232192 8240675 "ENSGACG00000007346"
17 6112800 6126213 "ENSGACG00000007347"
12 9654332 9656738 "ENSGACG00000007348"
11 4241470 4242488 "ENSGACG00000007349"
20 8262617 8264063 "ENSGACG00000007350"
15 4317320 4319984 "ENSGACG00000007351"
11 4243187 4244065 "ENSGACG00000007352"
17 6139291 6143597 "ENSGACG00000007353"
20 8295078 8298941 "ENSGACG00000007354"
11 4243629 4245923 "ENSGACG00000007355"
12 9673117 9682158 "ENSGACG00000007356"
11 4246478 4247851 "ENSGACG00000007357"
17 6150360 6195819 "ENSGACG00000007358"
10 10693141 10710937 "ENSGACG00000007359"
11 4249654 4259187 "ENSGACG00000007360"
1 5543009 5544661 "ENSGACG00000007361"
1 5544654 5547177 "ENSGACG00000007362"
6 8455106 8457781 "ENSGACG00000007363"
5 9480719 9485818 "ENSGACG00000007364"
17 6181666 6188465 "ENSGACG00000007365"
6 8556582 8561509 "ENSGACG00000007366"
12 9682550 9696921 "ENSGACG00000007367"
8 8424316 8425927 "ENSGACG00000007368"
15 4319501 4322861 "ENSGACG00000007369"
16 14350862 14352335 "ENSGACG00000007370"
19 8533461 8537695 "ENSGACG00000007371"
10 10807926 10961030 "ENSGACG00000007372"
8 8431204 8445294 "ENSGACG00000007373"
1 5548344 5562595 "ENSGACG00000007374"
13 6847970 6848122 "ENSGACG00000007375"
12 9699276 9739626 "ENSGACG00000007376"
13 6990206 7024995 "ENSGACG00000007377"
11 4260952 4268829 "ENSGACG00000007378"
20 8300736 8303206 "ENSGACG00000007379"
19 8537967 8542981 "ENSGACG00000007380"
6 8562772 8567717 "ENSGACG00000007381"
13 7031994 7057130 "ENSGACG00000007382"
12 9777368 9778303 "ENSGACG00000007383"
8 8446071 8450585 "ENSGACG00000007384"
15 4324116 4332367 "ENSGACG00000007385"
12 9779014 9838311 "ENSGACG00000007386"
16 14352135 14355248 "ENSGACG00000007387"
1 5562826 5565056 "ENSGACG00000007388"
20 8307536 8309553 "ENSGACG00000007389"
15 4337116 4357518 "ENSGACG00000007390"
17 6201879 6206083 "ENSGACG00000007391"
20 8409773 8489620 "ENSGACG00000007392"
19 8545104 8556210 "ENSGACG00000007393"
13 7062250 7070325 "ENSGACG00000007394"
1 5570060 5575752 "ENSGACG00000007395"
12 9887201 9894499 "ENSGACG00000007396"
5 9492039 9501201 "ENSGACG00000007397"
17 6210840 6246264 "ENSGACG00000007398"
13 7070567 7075041 "ENSGACG00000007399"
6 8568062 8570418 "ENSGACG00000007400"
20 8535827 8540477 "ENSGACG00000007401"
20 8542166 8544745 "ENSGACG00000007402"
15 4371842 4373676 "ENSGACG00000007403"
10 11133936 11135004 "ENSGACG00000007404"
17 6273370 6275785 "ENSGACG00000007405"
13 7085060 7089222 "ENSGACG00000007406"
20 8550177 8551461 "ENSGACG00000007407"
16 14355436 14360324 "ENSGACG00000007408"
15 4377777 4381256 "ENSGACG00000007409"
20 8552866 8553821 "ENSGACG00000007410"
5 9502266 9515337 "ENSGACG00000007411"
20 8556311 8558672 "ENSGACG00000007412"
10 11136070 11139784 "ENSGACG00000007413"
20 8561117 8562230 "ENSGACG00000007414"
15 4423068 4424433 "ENSGACG00000007415"
20 8584329 8620422 "ENSGACG00000007416"
17 6274869 6277769 "ENSGACG00000007417"
15 4427456 4432057 "ENSGACG00000007418"
6 8589742 8610356 "ENSGACG00000007419"
13 7091324 7093961 "ENSGACG00000007420"
11 4271092 4277892 "ENSGACG00000007421"
20 8591407 8593694 "ENSGACG00000007422"
16 14388435 14459761 "ENSGACG00000007424"
19 8567039 8575758 "ENSGACG00000007425"
11 4285409 4293650 "ENSGACG00000007426"
5 9518126 9521094 "ENSGACG00000007427"
1 5577318 5597550 "ENSGACG00000007428"
17 6279497 6280371 "ENSGACG00000007429"
17 6282073 6284599 "ENSGACG00000007430"
10 11142789 11143058 "ENSGACG00000007431"
6 8616791 8621647 "ENSGACG00000007432"
10 11150900 11151232 "ENSGACG00000007433"
19 8584916 8591806 "ENSGACG00000007434"
8 8465078 8467677 "ENSGACG00000007435"
16 14463310 14468588 "ENSGACG00000007436"
17 6285207 6286375 "ENSGACG00000007437"
5 9520504 9524681 "ENSGACG00000007438"
10 11228435 11239167 "ENSGACG00000007439"
1 5674998 5692007 "ENSGACG00000007440"
6 8626342 8699058 "ENSGACG00000007441"
17 6294895 6297552 "ENSGACG00000007442"
11 4306099 4310062 "ENSGACG00000007443"
1 5694625 5711351 "ENSGACG00000007444"
11 4310074 4313764 "ENSGACG00000007445"
5 9526487 9534470 "ENSGACG00000007446"
11 4320059 4324681 "ENSGACG00000007447"
10 11245503 11248676 "ENSGACG00000007448"
11 4378241 4381177 "ENSGACG00000007449"
19 8599897 8606500 "ENSGACG00000007450"
11 4446710 4449166 "ENSGACG00000007451"
17 6299991 6308159 "ENSGACG00000007453"
11 4500952 4505292 "ENSGACG00000007454"
15 4498799 4501435 "ENSGACG00000007455"
8 8471991 8496300 "ENSGACG00000007456"
11 4554292 4558645 "ENSGACG00000007457"
5 9535025 9539327 "ENSGACG00000007458"
18 6254620 6265677 "ENSGACG00000007459"
17 6322216 6323443 "ENSGACG00000007460"
20 8595453 8661802 "ENSGACG00000007461"
17 6323739 6343965 "ENSGACG00000007462"
18 6272879 6278880 "ENSGACG00000007463"
1 5731414 5748914 "ENSGACG00000007464"
17 6346094 6350254 "ENSGACG00000007465"
18 6302642 6305550 "ENSGACG00000007466"
15 4504992 4507683 "ENSGACG00000007467"
12 9898692 9902829 "ENSGACG00000007468"
6 8714248 8727479 "ENSGACG00000007469"
18 6306717 6308970 "ENSGACG00000007470"
17 6352730 6359539 "ENSGACG00000007471"
16 14469340 14470350 "ENSGACG00000007472"
16 14470594 14474323 "ENSGACG00000007473"
19 8607893 8616545 "ENSGACG00000007474"
12 9907408 9913535 "ENSGACG00000007475"
10 11249170 11252508 "ENSGACG00000007476"
11 4560383 4565290 "ENSGACG00000007477"
18 6309221 6310820 "ENSGACG00000007478"
6 8729220 8732725 "ENSGACG00000007479"
19 8631236 8648610 "ENSGACG00000007480"
17 6370267 6378436 "ENSGACG00000007481"
20 8645622 8646710 "ENSGACG00000007482"
18 6312831 6335735 "ENSGACG00000007483"
20 8646958 8649033 "ENSGACG00000007484"
10 11254647 11257110 "ENSGACG00000007485"
12 9912811 9923316 "ENSGACG00000007486"
15 4510128 4512469 "ENSGACG00000007487"
20 8652092 8660045 "ENSGACG00000007488"
6 8739000 8741557 "ENSGACG00000007489"
13 7095863 7100562 "ENSGACG00000007490"
20 8675985 8677025 "ENSGACG00000007491"
10 11267031 11270381 "ENSGACG00000007492"
20 8688406 8689742 "ENSGACG00000007493"
15 4513011 4514064 "ENSGACG00000007494"
13 7106745 7112830 "ENSGACG00000007495"
20 8705432 8708080 "ENSGACG00000007496"
15 4514910 4516297 "ENSGACG00000007497"
16 14484693 14486971 "ENSGACG00000007498"
19 8682180 8702387 "ENSGACG00000007499"
10 11278662 11291201 "ENSGACG00000007500"
8 8495959 8497654 "ENSGACG00000007501"
15 4521437 4525378 "ENSGACG00000007502"
16 14554631 14687685 "ENSGACG00000007503"
8 8498118 8499312 "ENSGACG00000007504"
8 8499419 8502408 "ENSGACG00000007505"
6 8741984 8747305 "ENSGACG00000007506"
10 11295094 11298006 "ENSGACG00000007507"
20 8746659 8750908 "ENSGACG00000007508"
15 4525771 4532792 "ENSGACG00000007509"
13 7135722 7150613 "ENSGACG00000007510"
11 4571990 4573330 "ENSGACG00000007511"
1 5756938 5766284 "ENSGACG00000007512"
5 9554436 9565121 "ENSGACG00000007513"
18 6341176 6347375 "ENSGACG00000007514"
8 8519939 8540860 "ENSGACG00000007515"
11 4609050 4620187 "ENSGACG00000007516"
1 5759769 5763212 "ENSGACG00000007517"
10 11298795 11313897 "ENSGACG00000007518"
17 6381476 6385337 "ENSGACG00000007519"
1 5766408 5786885 "ENSGACG00000007520"
5 9574102 9581228 "ENSGACG00000007521"
18 6376331 6408970 "ENSGACG00000007522"
6 8752263 8791886 "ENSGACG00000007523"
12 9926338 9929517 "ENSGACG00000007524"
19 8703811 8725426 "ENSGACG00000007525"
20 8752750 8769031 "ENSGACG00000007526"
12 9950082 9951673 "ENSGACG00000007527"
13 7168271 7179106 "ENSGACG00000007528"
6 8795607 8802574 "ENSGACG00000007529"
12 9956148 9962638 "ENSGACG00000007530"
17 6387366 6391699 "ENSGACG00000007531"
20 8774437 8779584 "ENSGACG00000007532"
11 4625556 4631426 "ENSGACG00000007533"
6 8807677 8811830 "ENSGACG00000007534"
13 7189135 7225442 "ENSGACG00000007535"
17 6393689 6396413 "ENSGACG00000007536"
10 11317505 11320396 "ENSGACG00000007537"
15 4534950 4541350 "ENSGACG00000007538"
17 6404512 6409552 "ENSGACG00000007539"
11 4634138 4637374 "ENSGACG00000007540"
8 8542911 8565618 "ENSGACG00000007541"
15 4575554 4612180 "ENSGACG00000007542"
18 6421494 6434023 "ENSGACG00000007543"
13 7231667 7234558 "ENSGACG00000007544"
19 8732116 8746121 "ENSGACG00000007545"
20 8788265 8878976 "ENSGACG00000007546"
10 11325773 11366320 "ENSGACG00000007547"
15 4662720 4663385 "ENSGACG00000007548"
11 4637899 4640711 "ENSGACG00000007549"
15 4683035 4695832 "ENSGACG00000007550"
13 7235761 7240604 "ENSGACG00000007551"
18 6443137 6447565 "ENSGACG00000007552"
15 4696868 4705129 "ENSGACG00000007553"
5 9582023 9583229 "ENSGACG00000007554"
17 6411683 6415316 "ENSGACG00000007555"
16 14796897 14803472 "ENSGACG00000007556"
20 8805057 8875965 "ENSGACG00000007557"
5 9585685 9589727 "ENSGACG00000007558"
8 8571604 8578871 "ENSGACG00000007559"
19 8747219 8759886 "ENSGACG00000007560"
18 6459094 6462001 "ENSGACG00000007561"
20 8841541 8843425 "ENSGACG00000007562"
20 8889928 8893821 "ENSGACG00000007563"
13 7242062 7248491 "ENSGACG00000007564"
18 6467416 6469459 "ENSGACG00000007565"
12 9964007 9966593 "ENSGACG00000007566"
11 4644106 4652298 "ENSGACG00000007567"
