"lg" "pos1" "pos2" "ld_r2_atl"
"7879" 4 10550000 10559999 0.229828345
"7880" 4 10560000 10569999 0.203362973
"7881" 4 10570000 10579999 0.223060447
"7882" 4 10580000 10589999 0.176951338
"7883" 4 10590000 10599999 0.231862769
"7884" 4 10600000 10609999 0.316096362
"7885" 4 10610000 10619999 0.23134678
"7886" 4 10620000 10629999 0.256642097
"7887" 4 10630000 10639999 0.344847814
"7888" 4 10640000 10649999 0.192883822
"7889" 4 10650000 10659999 0.213311173
"7890" 4 10660000 10669999 0.230570986
"7891" 4 10670000 10679999 0.256331294
"7892" 4 10680000 10689999 0.304421734
"7893" 4 10690000 10699999 0.244025026
"7894" 4 10700000 10709999 0.39765873
"7895" 4 10710000 10719999 0.186996384
"7896" 4 10720000 10729999 0.212974346
"7897" 4 10730000 10739999 0.273888912
"7898" 4 10740000 10749999 0.336256052
"7899" 4 10750000 10759999 0.496294858
"7900" 4 10760000 10769999 0.500100624
"7901" 4 10770000 10779999 0.342924376
"7902" 4 10780000 10789999 0.470889207
"7903" 4 10790000 10799999 0.390770031
"7904" 4 10800000 10809999 0.395252021
"7905" 4 10810000 10819999 0.312743975
"7906" 4 10820000 10829999 0.335776345
"7907" 4 10830000 10839999 0.317712908
"7908" 4 10840000 10849999 0.231524359
"7909" 4 10850000 10859999 0.271684786
"7910" 4 10860000 10869999 0.283090078
"7911" 4 10870000 10879999 0.271165854
"7912" 4 10880000 10889999 0.335789304
"7913" 4 10890000 10899999 0.301742782
"7914" 4 10900000 10909999 0.269841215
"7915" 4 10910000 10919999 0.380184775
"7916" 4 10920000 10929999 0.301803055
"7917" 4 10930000 10939999 0.283592395
"7918" 4 10940000 10949999 0.251577161
"7919" 4 10950000 10959999 0.323993167
"7920" 4 10960000 10969999 0.328299066
"7921" 4 10970000 10979999 0.262842601
"7922" 4 10980000 10989999 0.247808125
"7923" 4 10990000 10999999 0.236001149
"7924" 4 1.1e+07 11009999 0.182434175
"7925" 4 11010000 11019999 0.211347526
"7926" 4 11020000 11029999 0.278236396
"7927" 4 11030000 11039999 0.251204537
"7928" 4 11040000 11049999 0.211239372
"7929" 4 11050000 11059999 0.201294044
"7930" 4 11060000 11069999 0.22560176
"7931" 4 11070000 11079999 0.21968348
"7932" 4 11080000 11089999 0.230167808
"7933" 4 11090000 11099999 0.234507623
"7934" 4 11100000 11109999 0.211656648
"7935" 4 11110000 11119999 0.197700915
"7936" 4 11120000 11129999 0.228266829
"7937" 4 11130000 11139999 0.200944672
"7938" 4 11140000 11149999 0.238388693
"7939" 4 11150000 11159999 0.25693043
"7940" 4 11160000 11169999 0.193224325
"7941" 4 11170000 11179999 0.245038236
"7942" 4 11180000 11189999 0.218856037
"7943" 4 11190000 11199999 0.269169653
"7944" 4 11200000 11209999 0.206485397
"7945" 4 11210000 11219999 0.216832354
"7946" 4 11220000 11229999 0.220551912
"7947" 4 11230000 11239999 0.266673728
"7948" 4 11240000 11249999 0.214686987
"7949" 4 11250000 11259999 0.353654893
"7950" 4 11260000 11269999 0.268636373
"7951" 4 11270000 11279999 0.28177978
"7952" 4 11280000 11289999 0.207406628
"7953" 4 11290000 11299999 0.225265543
"7954" 4 11300000 11309999 0.226296663
"7955" 4 11310000 11319999 0.248198827
"7956" 4 11320000 11329999 0.21963848
"7957" 4 11330000 11339999 0.250956467
"7958" 4 11340000 11349999 0.240745921
"7959" 4 11350000 11359999 0.208323745
"7960" 4 11360000 11369999 0.267301458
"7961" 4 11370000 11379999 0.27330178
"7962" 4 11380000 11389999 0.245612015
"7963" 4 11390000 11399999 0.24691739
"7964" 4 11400000 11409999 0.198946948
"7965" 4 11410000 11419999 0.182534593
"7966" 4 11420000 11429999 0.223835059
"7967" 4 11430000 11439999 0.201431888
"7968" 4 11440000 11449999 0.245619704
"7969" 4 11450000 11459999 0.269770131
"7970" 4 11460000 11469999 0.272089223
"7971" 4 11470000 11479999 0.292299788
"7972" 4 11480000 11489999 0.255891338
"7973" 4 11490000 11499999 0.382553817
"7974" 4 11500000 11509999 0.325253533
"7975" 4 11510000 11519999 0.222241435
"7976" 4 11520000 11529999 0.230988715
"7977" 4 11530000 11539999 0.201703964
"7978" 4 11540000 11549999 0.205225444
"7979" 4 11550000 11559999 0.248546994
"7980" 4 11560000 11569999 0.222475772
"7981" 4 11570000 11579999 0.248161632
"7982" 4 11580000 11589999 0.223404532
"7983" 4 11590000 11599999 0.213351922
"7984" 4 11600000 11609999 0.20839604
"7985" 4 11610000 11619999 0.211243454
"7986" 4 11620000 11629999 0.344498775
"7987" 4 11630000 11639999 0.353339788
"7988" 4 11640000 11649999 0.33514312
"7989" 4 11650000 11659999 0.437390679
"7990" 4 11660000 11669999 0.324134482
"7991" 4 11670000 11679999 0.316915667
"7992" 4 11680000 11689999 0.331282818
"7993" 4 11690000 11699999 0.30725939
"7994" 4 11700000 11709999 0.235823209
"7995" 4 11710000 11719999 0.267797374
"7996" 4 11720000 11729999 0.229474992
"7997" 4 11730000 11739999 0.262734338
"7998" 4 11740000 11749999 0.267616391
"7999" 4 11750000 11759999 0.247789439
"8000" 4 11760000 11769999 0.243843713
"8001" 4 11770000 11779999 0.252659958
"8002" 4 11780000 11789999 0.245099911
"8003" 4 11790000 11799999 0.271547954
"8004" 4 11800000 11809999 0.315417019
"8005" 4 11810000 11819999 0.263299973
"8006" 4 11820000 11829999 0.288400628
"8007" 4 11830000 11839999 0.299815219
"8008" 4 11840000 11849999 0.341413921
"8009" 4 11850000 11859999 0.288305045
"8010" 4 11860000 11869999 0.385066813
"8011" 4 11870000 11879999 0.386287799
"8012" 4 11880000 11889999 0.419262934
"8013" 4 11890000 11899999 0.27200229
"8014" 4 11900000 11909999 0.265500389
"8015" 4 11910000 11919999 0.306738256
"8016" 4 11920000 11929999 0.342498695
"8017" 4 11930000 11939999 0.412898161
"8018" 4 11940000 11949999 0.376498747
"8019" 4 11950000 11959999 0.236552021
"8020" 4 11960000 11969999 0.198817631
"8021" 4 11970000 11979999 0.180826154
"8022" 4 11980000 11989999 0.204599432
"8023" 4 11990000 11999999 0.401896406
"8024" 4 1.2e+07 12009999 0.406409467
"8025" 4 12010000 12019999 0.331494748
"8026" 4 12020000 12029999 0.255564586
"8027" 4 12030000 12039999 0.233566035
"8028" 4 12040000 12049999 0.304574763
"8029" 4 12050000 12059999 0.243626364
"8030" 4 12060000 12069999 0.259623624
"8031" 4 12070000 12079999 0.249021737
"8032" 4 12080000 12089999 0.238248854
"8033" 4 12090000 12099999 0.535885263
"8034" 4 12100000 12109999 0.319344895
"8035" 4 12110000 12119999 0.502243078
"8036" 4 12120000 12129999 0.531478333
"8037" 4 12130000 12139999 0.375459612
"8038" 4 12140000 12149999 0.286233153
"8039" 4 12150000 12159999 0.295777775
"8040" 4 12160000 12169999 0.286907661
"8041" 4 12170000 12179999 0.276306611
"8042" 4 12180000 12189999 0.271832543
"8043" 4 12190000 12199999 0.243343537
"8044" 4 12200000 12209999 0.238091169
"8045" 4 12210000 12219999 0.279784191
"8046" 4 12220000 12229999 0.26309634
"8047" 4 12230000 12239999 0.469392548
"8048" 4 12240000 12249999 0.339247071
"8049" 4 12250000 12259999 0.303615547
"8050" 4 12260000 12269999 0.313435649
"8051" 4 12270000 12279999 0.221643954
"8052" 4 12280000 12289999 0.350288907
"8053" 4 12290000 12299999 0.263695789
"8054" 4 12300000 12309999 0.415685951
"8055" 4 12310000 12319999 0.307299515
"8056" 4 12320000 12329999 0.314290166
"8057" 4 12330000 12339999 0.304267625
"8058" 4 12340000 12349999 0.231771193
"8059" 4 12350000 12359999 0.215755523
"8060" 4 12360000 12369999 0.261069561
"8061" 4 12370000 12379999 0.191389043
"8062" 4 12380000 12389999 0.226922189
"8063" 4 12390000 12399999 0.219323583
"8064" 4 12400000 12409999 0.230807354
"8065" 4 12410000 12419999 0.232086877
"8066" 4 12420000 12429999 0.336057279
"8067" 4 12430000 12439999 0.355204249
"8068" 4 12440000 12449999 0.323909951
"8069" 4 12450000 12459999 0.250897341
"8070" 4 12460000 12469999 0.209787362
"8071" 4 12470000 12479999 0.224905009
"8072" 4 12480000 12489999 0.244463594
"8073" 4 12490000 12499999 0.248156759
"8074" 4 12500000 12509999 0.238204081
"8075" 4 12510000 12519999 0.209452392
"8076" 4 12520000 12529999 0.340377218
"8077" 4 12530000 12539999 0.303224948
"8078" 4 12540000 12549999 0.257415573
"8079" 4 12550000 12559999 0.262786846
"8080" 4 12560000 12569999 0.334618987
"8081" 4 12570000 12579999 0.243299787
"8082" 4 12580000 12589999 0.251998372
"8083" 4 12590000 12599999 0.290651676
"8084" 4 12600000 12609999 0.224202983
"8085" 4 12610000 12619999 0.232853072
"8086" 4 12620000 12629999 0.279780051
"8087" 4 12630000 12639999 0.210439004
"8088" 4 12640000 12649999 0.266450631
"8089" 4 12650000 12659999 0.248881603
"8090" 4 12660000 12669999 0.242236938
"8091" 4 12670000 12679999 0.219529177
"8092" 4 12680000 12689999 0.235725669
"8093" 4 12690000 12699999 0.255273684
"8094" 4 12700000 12709999 0.283379158
"8095" 4 12710000 12719999 0.23847297
"8096" 4 12720000 12729999 0.209577701
"8097" 4 12730000 12739999 0.230848055
"8098" 4 12740000 12749999 0.278575711
"8099" 4 12750000 12759999 0.284989811
"8100" 4 12760000 12769999 0.204020885
"8101" 4 12770000 12779999 0.244382935
"8102" 4 12780000 12789999 0.390663392
"8103" 4 12790000 12799999 0.332568675
"8104" 4 12800000 12809999 0.385675264
"8105" 4 12810000 12819999 0.499893741
"8106" 4 12820000 12829999 0.503032784
"8107" 4 12830000 12839999 0.433297535
"8108" 4 12840000 12849999 0.376515763
"8109" 4 12850000 12859999 0.312145595
"8110" 4 12860000 12869999 0.526019452
"8111" 4 12870000 12879999 0.50595627
"8112" 4 12880000 12889999 0.328144229
"8113" 4 12890000 12899999 0.304116313
"8114" 4 12900000 12909999 0.297151045
"8115" 4 12910000 12919999 0.261944303
"8116" 4 12920000 12929999 0.276653251
"8117" 4 12930000 12939999 0.229587787
"8118" 4 12940000 12949999 0.240136901
"8119" 4 12950000 12959999 0.201783122
"8120" 4 12960000 12969999 0.192508923
"8121" 4 12970000 12979999 0.265587978
"8122" 4 12980000 12989999 0.253096635
"8123" 4 12990000 12999999 0.274696523
"8124" 4 1.3e+07 13009999 0.255145122
"8125" 4 13010000 13019999 0.312619445
"8126" 4 13020000 13029999 0.259854109
"8127" 4 13030000 13039999 0.27300336
"8128" 4 13040000 13049999 0.242192057
"8129" 4 13050000 13059999 0.273167448
"8130" 4 13060000 13069999 0.241492681
"8131" 4 13070000 13079999 0.444019023
"8132" 4 13080000 13089999 0.304372152
"8133" 4 13090000 13099999 0.207358491
"8134" 4 13100000 13109999 0.171311152
"8135" 4 13110000 13119999 0.261906423
"8136" 4 13120000 13129999 0.249436938
"8137" 4 13130000 13139999 0.216109042
"8138" 4 13140000 13149999 0.18925008
"8139" 4 13150000 13159999 0.204689579
"8140" 4 13160000 13169999 0.292035918
"8141" 4 13170000 13179999 0.276969777
"8142" 4 13180000 13189999 0.2281405
"8143" 4 13190000 13199999 0.194385235
"8144" 4 13200000 13209999 0.211035988
"8145" 4 13210000 13219999 0.193230227
"8146" 4 13220000 13229999 0.191633007
"8147" 4 13230000 13239999 0.210473793
"8148" 4 13240000 13249999 0.264152641
"8149" 4 13250000 13259999 0.312530466
"8150" 4 13260000 13269999 0.365652148
"8151" 4 13270000 13279999 0.274322665
"8152" 4 13280000 13289999 0.234912314
"8153" 4 13290000 13299999 0.221556042
"8154" 4 13300000 13309999 0.293192922
"8155" 4 13310000 13319999 0.302191741
"8156" 4 13320000 13329999 0.206866453
"8157" 4 13330000 13339999 0.214355739
"8158" 4 13340000 13349999 0.21866442
"8159" 4 13350000 13359999 0.303436584
"8160" 4 13360000 13369999 0.28494576
"8161" 4 13370000 13379999 0.345665362
"8162" 4 13380000 13389999 0.366507887
"8163" 4 13390000 13399999 0.318979065
"8164" 4 13400000 13409999 0.267209983
"8165" 4 13410000 13419999 0.247535443
"8166" 4 13420000 13429999 0.32160646
"8167" 4 13430000 13439999 0.300090646
"8168" 4 13440000 13449999 0.231219632
"8169" 4 13450000 13459999 0.267468247
"8170" 4 13460000 13469999 0.33179082
"8171" 4 13470000 13479999 0.32874889
"8172" 4 13480000 13489999 0.333605394
"8173" 4 13490000 13499999 0.283468011
"8174" 4 13500000 13509999 0.316693022
"8175" 4 13510000 13519999 0.262085694
"8176" 4 13520000 13529999 0.287019429
"8177" 4 13530000 13539999 0.385378979
"8178" 4 13540000 13549999 0.341081838
"8179" 4 13550000 13559999 0.259427539
"8180" 4 13560000 13569999 0.318958352
"8181" 4 13570000 13579999 0.35715653
"8182" 4 13580000 13589999 0.302022101
"8183" 4 13590000 13599999 0.204095519
"8184" 4 13600000 13609999 0.264682135
"8185" 4 13610000 13619999 0.29440935
"8186" 4 13620000 13629999 0.298138397
"8187" 4 13630000 13639999 0.278540007
"8188" 4 13640000 13649999 0.291212006
"8189" 4 13650000 13659999 0.419885161
"8190" 4 13660000 13669999 0.454093828
"8191" 4 13670000 13679999 0.460434269
"8192" 4 13680000 13689999 0.42218309
"8193" 4 13690000 13699999 0.422794021
"8194" 4 13700000 13709999 0.395605236
"8195" 4 13710000 13719999 0.351380333
"8196" 4 13720000 13729999 0.353144068
"8197" 4 13730000 13739999 0.341616141
"8198" 4 13740000 13749999 0.48535275
"8199" 4 13750000 13759999 0.43697678
"8200" 4 13760000 13769999 0.36725624
"8201" 4 13770000 13779999 0.356309933
"8202" 4 13780000 13789999 0.433936942
"8203" 4 13790000 13799999 NA
"8204" 4 13800000 13809999 0.247306545
"8205" 4 13810000 13819999 0.233968603
"8206" 4 13820000 13829999 0.307492924
"8207" 4 13830000 13839999 0.361578385
"8208" 4 13840000 13849999 0.286019
"8209" 4 13850000 13859999 0.362107314
"8210" 4 13860000 13869999 0.318987977
"8211" 4 13870000 13879999 0.322272437
"8212" 4 13880000 13889999 0.255532287
"8213" 4 13890000 13899999 0.274227113
"8214" 4 13900000 13909999 0.266609097
"8215" 4 13910000 13919999 0.344962581
"8216" 4 13920000 13929999 0.31132297
"8217" 4 13930000 13939999 0.430973308
"8218" 4 13940000 13949999 0.544646066
"8219" 4 13950000 13959999 0.618344885
"8220" 4 13960000 13969999 0.393799539
"8221" 4 13970000 13979999 0.401337639
"8222" 4 13980000 13989999 0.483141975
"8223" 4 13990000 13999999 0.337759175
"8224" 4 1.4e+07 14009999 0.231458265
"8225" 4 14010000 14019999 0.251126413
"8226" 4 14020000 14029999 0.240191192
"8227" 4 14030000 14039999 0.209241248
"8228" 4 14040000 14049999 0.274227252
"8229" 4 14050000 14059999 0.253718109
"8230" 4 14060000 14069999 0.323816538
"8231" 4 14070000 14079999 0.238850378
"8232" 4 14080000 14089999 0.249207062
"8233" 4 14090000 14099999 0.252413421
"8234" 4 14100000 14109999 0.211131542
"8235" 4 14110000 14119999 0.198140208
"8236" 4 14120000 14129999 0.270001426
"8237" 4 14130000 14139999 0.182965683
"8238" 4 14140000 14149999 0.213389089
"8239" 4 14150000 14159999 0.221031205
"8240" 4 14160000 14169999 0.289389851
"8241" 4 14170000 14179999 0.252814605
"8242" 4 14180000 14189999 0.252510022
"8243" 4 14190000 14199999 0.312215789
"8244" 4 14200000 14209999 0.273604138
"8245" 4 14210000 14219999 0.324382309
"8246" 4 14220000 14229999 0.296846421
"8247" 4 14230000 14239999 0.292999785
"8248" 4 14240000 14249999 0.241301069
"8249" 4 14250000 14259999 0.244592403
"8250" 4 14260000 14269999 0.708333333
"8251" 4 14270000 14279999 0.216597944
"8252" 4 14280000 14289999 0.195300167
"8253" 4 14290000 14299999 0.246019049
"8254" 4 14300000 14309999 0.249888343
"8255" 4 14310000 14319999 0.226291548
"8256" 4 14320000 14329999 0.339905929
"8257" 4 14330000 14339999 0.232033432
"8258" 4 14340000 14349999 0.252660046
"8259" 4 14350000 14359999 0.309740921
"8260" 4 14360000 14369999 0.241712525
"8261" 4 14370000 14379999 0.224838603
"8262" 4 14380000 14389999 0.26693993
"8263" 4 14390000 14399999 0.202874613
"8264" 4 14400000 14409999 0.194273139
"8265" 4 14410000 14419999 0.253160063
"8266" 4 14420000 14429999 0.20943353
"8267" 4 14430000 14439999 0.277107831
"8268" 4 14440000 14449999 0.26920191
"8269" 4 14450000 14459999 0.214066555
"8270" 4 14460000 14469999 0.22476707
"8271" 4 14470000 14479999 0.273578785
"8272" 4 14480000 14489999 0.257338142
"8273" 4 14490000 14499999 0.285893682
"8274" 4 14500000 14509999 0.248481113
"8275" 4 14510000 14519999 0.249065012
"8276" 4 14520000 14529999 0.340637524
"8277" 4 14530000 14539999 0.241377624
"8278" 4 14540000 14549999 0.485889366
"8279" 4 14550000 14559999 0.27141225
"8280" 4 14560000 14569999 0.189119794
"8281" 4 14570000 14579999 0.232808046
"8282" 4 14580000 14589999 0.327847116
"8283" 4 14590000 14599999 0.330207032
"8284" 4 14600000 14609999 0.304843364
"8285" 4 14610000 14619999 0.253773707
"8286" 4 14620000 14629999 0.208387504
"8287" 4 14630000 14639999 0.227125727
"8288" 4 14640000 14649999 0.335615313
"8289" 4 14650000 14659999 0.229060293
"8290" 4 14660000 14669999 0.231105931
"8291" 4 14670000 14679999 0.285451946
"8292" 4 14680000 14689999 0.299337335
"8293" 4 14690000 14699999 0.353676998
"8294" 4 14700000 14709999 0.330998242
"8295" 4 14710000 14719999 0.253833344
"8296" 4 14720000 14729999 0.248874501
"8297" 4 14730000 14739999 0.218869349
"8298" 4 14740000 14749999 0.444835148
"8299" 4 14750000 14759999 0.402478368
"8300" 4 14760000 14769999 0.428145989
"8301" 4 14770000 14779999 0.237209769
"8302" 4 14780000 14789999 0.211445333
"8303" 4 14790000 14799999 0.325557374
"8304" 4 14800000 14809999 0.338933656
"8305" 4 14810000 14819999 0.231233385
"8306" 4 14820000 14829999 0.272234126
"8307" 4 14830000 14839999 0.250665081
"8308" 4 14840000 14849999 0.309825423
"8309" 4 14850000 14859999 0.303522405
"8310" 4 14860000 14869999 0.318690474
"8311" 4 14870000 14879999 0.293398855
"8312" 4 14880000 14889999 0.325000019
"8313" 4 14890000 14899999 0.255840585
"8314" 4 14900000 14909999 0.256117226
"8315" 4 14910000 14919999 0.259532402
"8316" 4 14920000 14929999 0.213361861
"8317" 4 14930000 14939999 0.316403619
"8318" 4 14940000 14949999 0.31265818
"8319" 4 14950000 14959999 0.26054872
"8320" 4 14960000 14969999 0.243093567
"8321" 4 14970000 14979999 0.228822861
"8322" 4 14980000 14989999 0.27091906
"8323" 4 14990000 14999999 0.232472475
"8324" 4 1.5e+07 15009999 0.304417483
"8325" 4 15010000 15019999 0.243490703
"8326" 4 15020000 15029999 0.247504513
"8327" 4 15030000 15039999 0.327005041
"8328" 4 15040000 15049999 0.336553422
"8329" 4 15050000 15059999 0.361710939
"8330" 4 15060000 15069999 0.382151566
"8331" 4 15070000 15079999 0.213314592
"8332" 4 15080000 15089999 0.272621484
"8333" 4 15090000 15099999 0.322891135
"8334" 4 15100000 15109999 0.263773449
"8335" 4 15110000 15119999 0.255761609
"8336" 4 15120000 15129999 0.220121332
"8337" 4 15130000 15139999 0.252200896
"8338" 4 15140000 15149999 0.198558863
"8339" 4 15150000 15159999 0.248885356
"8340" 4 15160000 15169999 0.268499252
"8341" 4 15170000 15179999 0.222953739
"8342" 4 15180000 15189999 0.370260132
"8343" 4 15190000 15199999 0.201491346
"8344" 4 15200000 15209999 0.199102397
"8345" 4 15210000 15219999 0.19861538
"8346" 4 15220000 15229999 0.211876316
"8347" 4 15230000 15239999 0.284413591
"8348" 4 15240000 15249999 0.172109326
"8349" 4 15250000 15259999 0.223079288
"8350" 4 15260000 15269999 0.275910037
"8351" 4 15270000 15279999 0.398225249
"8352" 4 15280000 15289999 0.274912722
"8353" 4 15290000 15299999 0.284696672
"8354" 4 15300000 15309999 0.209707125
"8355" 4 15310000 15319999 0.255466152
"8356" 4 15320000 15329999 0.275517102
"8357" 4 15330000 15339999 0.203001412
"8358" 4 15340000 15349999 0.249060437
"8359" 4 15350000 15359999 0.269189646
"8360" 4 15360000 15369999 0.271279049
"8361" 4 15370000 15379999 0.205019216
"8362" 4 15380000 15389999 0.366799274
"8363" 4 15390000 15399999 0.219149102
"8364" 4 15400000 15409999 0.218521005
"8365" 4 15410000 15419999 0.292959315
"8366" 4 15420000 15429999 0.213092736
"8367" 4 15430000 15439999 0.203784613
"8368" 4 15440000 15449999 0.178040736
"8369" 4 15450000 15459999 0.206803021
"8370" 4 15460000 15469999 0.261154042
"8371" 4 15470000 15479999 0.328852829
"8372" 4 15480000 15489999 0.285742684
"8373" 4 15490000 15499999 0.242596911
"8374" 4 15500000 15509999 0.359733939
"8375" 4 15510000 15519999 0.256330974
"8376" 4 15520000 15529999 0.311705128
"8377" 4 15530000 15539999 0.270450115
"8378" 4 15540000 15549999 0.221247031
"8379" 4 15550000 15559999 0.265477311
"8380" 4 15560000 15569999 0.20430642
"8381" 4 15570000 15579999 0.276329844
"8382" 4 15580000 15589999 0.317695485
"8383" 4 15590000 15599999 0.210885243
"8384" 4 15600000 15609999 0.224457397
"8385" 4 15610000 15619999 0.208041381
"8386" 4 15620000 15629999 0.249733345
"8387" 4 15630000 15639999 0.23984221
"8388" 4 15640000 15649999 0.217732542
"8389" 4 15650000 15659999 0.182625353
"8390" 4 15660000 15669999 0.278454689
"8391" 4 15670000 15679999 0.369913752
"8392" 4 15680000 15689999 0.216175542
"8393" 4 15690000 15699999 0.279637347
"8394" 4 15700000 15709999 0.203478253
"8395" 4 15710000 15719999 0.21500005
"8396" 4 15720000 15729999 0.256694357
"8397" 4 15730000 15739999 0.315309769
"8398" 4 15740000 15749999 0.402298482
"8399" 4 15750000 15759999 0.359538515
"8400" 4 15760000 15769999 0.188642363
"8401" 4 15770000 15779999 0.222308397
"8402" 4 15780000 15789999 0.295649403
"8403" 4 15790000 15799999 0.262939328
